sample,dataset,sample_n,Site,Date,Watershed,site_description,season_tb,wrol_mo_end_member,Month,season,season_n,streamorde,ElevWs,TmeanSite,PrecipSite,RunoffWs,areasqkm,CatAreaSqKm,WsAreaSqKm,slope,PctOw2019Ws,PctMxFst2019Ws,PctDecid2019Ws,PctConif2019Ws,PctCrop2019Ws,PctWdWet2019Ws,PctHbWet2019Ws,PctUrbHi2019Ws,PctImp2019Ws,PopDen2010Ws,RdDensWs,KffactWs,WWTPAllDensWs,OmWs,DamDensWs,HydrlCondWs,ClayWs,SandWs,PermWs,lulc_H,lulc_evenness,latitude_dec_deg,longitude_dec_deg,COMID,total.transformations,number.of.peaks,normalized.transformations,AI.mean,AI.Mod.mean,DBE.mean,DBE.O.mean,KenMass.mean,KenDef.mean,NOSC.mean,HtoC.mean,OtoC.mean,NtoC.mean,PtoC.mean,NtoP.mean,mass.mean,peaks.with.formula,Lignin,Other,Tannin,Protein,Lignin_Amino_Sugar,Lipid_Protein,Lipid,Cond_Hydrocarbon,Unsat_Hydrocarbon,Amino_Sugar,Carbohydrate,Tannin_Cond_Hydrocarbon,Unsat_Hydrocarbon_Cond_Hydrocarbon,Protein_Amino_Sugar,Carbohydrate_Amino_Sugar,Protein_Lignin,Protein_Lignin_Amino_Sugar,Lignin_Tannin,CHONS,CHONP,CHON,CHO,CHOS,CHOP,CHONSP,CHOSP,Lignin_norm,Other_norm,Tannin_norm,Protein_norm,Lignin_Amino_Sugar_norm,Lipid_Protein_norm,Lipid_norm,Cond_Hydrocarbon_norm,Unsat_Hydrocarbon_norm,Amino_Sugar_norm,Carbohydrate_norm,Tannin_Cond_Hydrocarbon_norm,Unsat_Hydrocarbon_Cond_Hydrocarbon_norm,Protein_Amino_Sugar_norm,Carbohydrate_Amino_Sugar_norm,Protein_Lignin_norm,Protein_Lignin_Amino_Sugar_norm,Lignin_Tannin_norm,CHONS_norm,CHONP_norm,CHON_norm,CHO_norm,CHOS_norm,CHOP_norm,CHONSP_norm,CHOSP_norm,tt_hr,q_daily_cms,q_daily_mm,Twat_degC,depth_m,vf_m_day,Da,DOC_mgL,TN_mgL
WROL2019_011,WROL,11,GUN-GRJ,2019-08-18,Gunnison,Gunnison,Summer,monthly,8,Summer,3,6,2668.0676,7.459899902,463.8739929,211.5858,0.7191,0.7191,20481.6555,1e-5,0.42,1.71,18.3,33.21,3.04,1.39,0.73,0.05,0.48,4.5297,0.7417,0.2939,0.0032,0.6725,0.0118,9.6797,25.0285,33.9764,6.1879,1.0003977303511515,0.45530062819703776,38.983351,-108.45103,77013352,66350,6078,10.91641987,0.085785621,0.241754337,9.436716078,-0.532269099,454.3836123,0.396413997,-0.304504031,1.268748952,0.473733197,0.019484153,0.01248242,0.387923147,469.0323752,4385,2006,431,296,821,72,6,103,332,55,137,60,17,4,21,8,5,1,10,139,136,637,2187,329,733,122,102,45.74686431014823,9.82896237172178,6.750285062713797,18.722919042189282,1.6419612314709235,0.13683010262257697,2.3489167616875712,7.571265678449259,1.2542759407069555,3.1242873432155074,1.3683010262257698,0.38768529076396807,0.09122006841505131,0.4789053591790194,0.18244013683010263,0.11402508551881414,0.02280501710376283,0.22805017103762829,3.169897377423033,3.1014823261117446,14.526795895096923,49.87457240592931,7.5028506271379705,16.71607753705815,2.7822120866590647,2.3261117445838084,3297.556283,48.9936,2.3920722619321466e-6,21.2,0.9027841718240948,0.05840125688894446,8.888310812987603,4.427,NA
WROL2019_012,WROL,12,HJA-WS2,2019-09-04,Willamette,Willamette,Summer,seasonal,9,Fall,4,1,812,9.4,2200,NA,0.6,NA,0.6,0.5319,0,100,5,95,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0.1985152433458726,0.09034818078839274,44.213385,-122.243976,78023871,61189,5953,10.27868302,0.099416746,0.254089585,10.46214689,-0.480225989,485.5006333,0.421758776,-0.278896027,1.247962264,0.491571292,0.013696282,0.014737047,0.433162893,501.1156197,4425,1610,563,513,707,58,10,169,457,63,113,84,26,11,14,13,3,1,10,136,147,256,2461,203,893,177,152,36.38418079096045,12.72316384180791,11.593220338983052,15.977401129943502,1.3107344632768363,0.22598870056497175,3.8192090395480225,10.32768361581921,1.423728813559322,2.553672316384181,1.8983050847457625,0.5875706214689265,0.24858757062146894,0.3163841807909604,0.29378531073446323,0.06779661016949153,0.022598870056497175,0.22598870056497175,3.073446327683616,3.3220338983050843,5.785310734463277,55.61581920903955,4.5875706214689265,20.18079096045198,4,3.4350282485875705,1.001863151,9.10724e-4,1.5178733333333336e-6,14.5,0.4475931270103711,0.03670558049914413,0.00342330700948041,1.572,NA
WROL2019_013,WROL,13,LOO-BLU,2019-09-04,Willamette,Willamette,Summer,seasonal,9,Fall,4,3,979.7036,7.259899616,462.0780029,1285,7.1451,7.1451,63.5697,0.02049159,0,0.1,0.07,98.31,0,0,0,0,0.12,0.5299,1.3888,0.2396,0,3.0279,0,0.2258,19.1746,31.4446,6.5657,0.03681976056601457,0.016757395191097212,44.2097,-122.257,78023871,24317,3157,7.702565727,0.074183035,0.171438294,7.484541063,-1.443478261,432.7100068,0.372666662,-0.574820468,1.454560052,0.453393441,0.017323926,0.020532609,0.334146341,444.7536765,2070,580,343,81,579,28,7,181,79,32,77,55,2,3,10,5,1,1,6,89,123,125,909,127,592,36,69,28.019323671497588,16.570048309178745,3.91304347826087,27.97101449275362,1.3526570048309179,0.33816425120772947,8.743961352657005,3.816425120772947,1.5458937198067633,3.719806763285024,2.657004830917874,0.0966183574879227,0.14492753623188406,0.4830917874396135,0.24154589371980675,0.04830917874396135,0.04830917874396135,0.2898550724637681,4.299516908212561,5.942028985507246,6.038647342995169,43.913043478260875,6.1352657004830915,28.599033816425123,1.7391304347826086,3.3333333333333335,3.281202644,0.2030544,3.1942010108589472e-6,15.2,0.4475931270103711,0.0385304602320211,0.01176908226453798,0.534,NA
WROL2019_014,WROL,14,HJA-WS1,2019-09-04,Willamette,Willamette,Summer,seasonal,9,Fall,4,1,733,9.5,2000,NA,0.96,NA,0.96,0.5935,0,100,5,95,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0.1985152433458726,0.09034818078839274,44.208517,-122.256831,78023871,43300,4119,10.51226026,0.06114264,0.184328741,7.862482853,-1.646090535,434.5997568,0.360913254,-0.534521191,1.415697521,0.460545212,0.012313104,0.017957389,0.266796495,456.3166056,2916,979,360,187,742,45,10,193,123,50,117,51,14,5,18,11,1,1,9,50,165,168,1548,123,776,37,49,33.573388203017835,12.345679012345679,6.41289437585734,25.44581618655693,1.5432098765432098,0.3429355281207133,6.618655692729766,4.218106995884774,1.7146776406035666,4.012345679012346,1.7489711934156378,0.48010973936899864,0.17146776406035666,0.6172839506172839,0.3772290809327846,0.034293552812071325,0.034293552812071325,0.30864197530864196,1.7146776406035666,5.658436213991769,5.761316872427984,53.086419753086425,4.218106995884774,26.611796982167352,1.2688614540466392,1.6803840877914953,1.00034366,3.58504e-4,3.7344166666666665e-7,15.6,0.4475931270103711,0.03961369891196261,0.00368892622231258,0.673,NA
WROL2019_015,WROL,15,BLU-TID,2019-09-04,Willamette,Willamette,Summer,seasonal,9,Fall,4,3,973.6319,2.004999876,1011.251953,1290.6067,1.2159,1.2159,119.3625,0.00696185,0.01,0.15,0.01,95.78,0,0.03,0,0,0.18,0.7977,1.1736,0.2482,0,3.0812,0,0.2614,19.7765,30.5615,6.3983,0.06670174885136362,0.03035727414456138,44.2179,-122.265,78023561,34051,3579,9.514110087,0.072989711,0.182125625,7.765111562,-1.479513185,437.5994415,0.365632517,-0.538440141,1.42502206,0.461547608,0.015347189,0.019909737,0.285564854,450.1847474,2465,755,346,139,671,37,7,161,110,44,99,54,8,2,15,6,2,1,8,84,147,137,1182,106,713,29,67,30.628803245436103,14.036511156186613,5.63894523326572,27.221095334685597,1.5010141987829615,0.2839756592292089,6.531440162271805,4.462474645030426,1.7849898580121704,4.016227180527383,2.1906693711967544,0.32454361054766734,0.08113590263691683,0.6085192697768762,0.2434077079107505,0.08113590263691683,0.04056795131845842,0.32454361054766734,3.4077079107505073,5.963488843813387,5.557809330628803,47.95131845841785,4.300202839756592,28.92494929006085,1.1764705882352942,2.718052738336714,8.740677086,0.55159734,4.621194596292806e-6,18.5,0.470912567787518,0.04843330383813196,0.03745740168624505,0.613,NA
WROL2019_016,WROL,16,BLU-BLU,2019-09-04,Willamette,Willamette,Summer,seasonal,9,Fall,4,4,929.3189,1.844900012,1080.233032,1287.3074,1.3392,1.3392,227.9673,0.04118119,1.16,0.22,0.02,94.96,0,0.02,0,0,0.17,0.8504,1.1323,0.245,0,2.9879,0.0044,0.2521,21.6453,29.4914,5.9588,0.1285167788711499,0.058490506704123875,44.1623,-122.332,78023549,60029,5184,11.57966821,0.080646959,0.205724993,8.489245848,-1.156820038,445.8197099,0.370297813,-0.458386771,1.365526103,0.466474371,0.014786552,0.016818746,0.273615635,461.4273334,3673,1264,508,245,815,54,11,189,215,77,137,96,14,5,20,11,2,1,9,87,175,303,1928,127,899,50,104,34.41328614211816,13.83065613939559,6.670296760141574,22.18894636536891,1.4701878573373264,0.29948271167982576,5.145657500680643,5.8535257282875035,2.09637898175878,3.7299210454669205,2.6136673019330248,0.38115981486523276,0.1361285053090117,0.5445140212360468,0.29948271167982576,0.054451402123604685,0.027225701061802342,0.2450313095562211,2.3686359923768037,4.764497685815409,8.249387421726109,52.49115164715491,3.4576640348488974,24.475905254560303,1.361285053090117,2.831472910427444,2968.096387,16.62384,7.292203750274711e-5,12.3,0.5635501210338975,0.03151414274094878,6.9157567444347245,0.705,NA
WROL2019_017,WROL,17,MCK-WAL,2019-09-04,Willamette,Willamette,Summer,seasonal,9,Fall,4,5,1078.0539,11.89489937,318.428894,1284.2403,2.8998,2.8998,2730.9312,0.00111062,0.59,1.09,0.08,82.58,0,0.2,0.08,0,0.16,1.583,0.8288,0.2249,0,2.9424,0.0029,11.6301,20.5575,34.1536,7.0102,0.2717399335735508,0.12367417348980851,44.06957,-122.772306,78023324,34054,3450,9.870724638,0.072215659,0.188878469,7.526060071,-1.343639576,419.7449495,0.361717171,-0.54082402,1.418079936,0.457136566,0.014768042,0.019298607,0.230769231,433.3653625,2264,757,318,115,558,41,8,155,100,40,90,48,8,1,11,4,2,1,7,67,95,139,1137,89,658,26,53,33.436395759717314,14.045936395759718,5.079505300353357,24.646643109540637,1.8109540636042403,0.35335689045936397,6.8462897526501765,4.41696113074205,1.76678445229682,3.9752650176678443,2.1201413427561837,0.35335689045936397,0.044169611307420496,0.48586572438162545,0.17667844522968199,0.08833922261484099,0.044169611307420496,0.30918727915194344,2.959363957597173,4.196113074204947,6.139575971731449,50.22084805653711,3.9310954063604244,29.063604240282686,1.1484098939929328,2.340989399293286,1296.781968,40.2144,1.4725526589611631e-5,14.4,0.9345570633688048,0.03645203653436004,2.1075199474818382,0.612,NA
WROL2019_018,WROL,18,WIL-JAS,2019-09-06,Willamette,Willamette,Summer,seasonal,9,Fall,4,5,1006.0473,11.97489929,203.8710022,1083.76,5.5674,5.5674,3494.8566,0.0089855,1.87,0.68,0.06,86.97,0,0.2,0.08,0.02,0.3,3.1871,1.2058,0.2329,9e-4,2.7707,0.0014,5.4686,25.7883,28.3289,5.2705,0.27148141559683736,0.12355651688821212,43.9983,-122.905,78023216,55465,4432,12.51466606,0.079670796,0.227922721,8.765905632,-0.892846271,431.7558112,0.366481212,-0.399534613,1.315600941,0.472059371,0.012207105,0.015378726,0.192502533,452.6380544,3285,1276,381,284,634,49,8,151,236,53,109,48,16,3,16,9,2,1,9,52,89,245,1873,128,768,34,96,38.84322678843227,11.598173515981735,8.645357686453577,19.299847792998477,1.491628614916286,0.24353120243531204,4.596651445966515,7.184170471841704,1.6133942161339423,3.3181126331811264,1.461187214611872,0.4870624048706241,0.091324200913242,0.4870624048706241,0.273972602739726,0.06088280060882801,0.030441400304414005,0.273972602739726,1.5829528158295283,2.7092846270928463,7.4581430745814306,57.016742770167426,3.8964992389649926,23.378995433789953,1.035007610350076,2.922374429223744,2004.222406,63.4368,1.815147436950632e-5,19.6,0.8839339886075219,0.05227058908931027,4.9382404482794096,1.374,NA
WROL2019_019,WROL,19,WIL-GOS,2019-09-06,Willamette,Willamette,Summer,seasonal,9,Fall,4,5,598.4529,5.774999619,1376.200928,833.4482,3.7035,3.7035,1664.3106,0.00134279,0.64,3.33,0.16,72.26,0.09,0.61,0.46,0.13,0.83,16.8743,1.763,0.2567,6e-4,2.5073,0.0024,16.9575,36.0269,19.6093,3.0321,0.5012780903088441,0.22814149062385006,43.9806,-122.9653,78023308,67684,5527,12.24606477,0.087327831,0.226922348,8.95780903,-0.879348631,446.9201136,0.373173936,-0.37744022,1.313845893,0.475880609,0.015471753,0.01519459,0.26461039,462.1989712,4053,1498,477,332,798,58,11,183,317,74,142,96,17,6,18,14,2,1,9,81,142,410,2169,161,901,60,129,36.96027633851468,11.769059955588453,8.191463113742907,19.689119170984455,1.4310387367382187,0.27140389834690354,4.515173945225759,7.821366888724402,1.8258080434246236,3.5035775968418457,2.3686158401184305,0.4194423883543055,0.1480384900074019,0.44411547002220575,0.3454231433506045,0.049346163335800636,0.024673081667900318,0.22205773501110287,1.9985196150999258,3.5035775968418457,10.115963483839131,53.51591413767579,3.9723661485319512,22.23044658277819,1.4803849000740192,3.182827535159141,1442.971526,14.13168,8.491011233119585e-6,22.9,0.626180380068001,0.06570482957939776,6.308765095334661,1.756,NA
WROL2019_020,WROL,20,WIL-HAR,2019-09-04,Willamette,Willamette,Summer,seasonal,9,Fall,4,6,880.7866,9.564899445,264.5979919,1110.5303,3.8313,3.8313,8825.7501,8.6906e-4,1.18,1.46,0.14,79.23,0.29,0.46,0.3,0.23,1,22.0074,1.3216,0.2384,6e-4,2.6984,0.0026,12.7319,27.0701,27.6253,5.2679,0.4269094282745503,0.19429485391616597,44.2701246,-123.1748105,78023210,56895,5199,10.94345066,0.082224676,0.21325726,8.451161489,-0.92975091,437.3426842,0.369375802,-0.443784564,1.353801493,0.463750493,0.015162928000000001,0.016486586,0.278350515,451.7855267,3573,1274,518,247,724,50,8,221,214,60,118,77,16,6,18,10,2,1,9,90,144,296,1809,214,842,56,122,35.656311223061856,14.497621046739434,6.912958298348726,20.26308424293311,1.3993842709207949,0.22390148334732718,6.185278477469913,5.989364679541001,1.6792611251049538,3.3025468793730757,2.155051777218024,0.44780296669465436,0.16792611251049538,0.5037783375314862,0.279876854184159,0.055975370836831795,0.027987685418415897,0.2518891687657431,2.518891687657431,4.030226700251889,8.284354883851105,50.62972292191436,5.989364679541001,23.565631122306186,1.56731038343129,3.4144976210467393,1558.662617,144.1488,1.6332753405288466e-5,18.5,1.0000716484550378,0.04843330383813196,3.145240486307555,1.074,NA
WROL2019_021,WROL,21,WIL-COR,2019-09-06,Willamette,Willamette,Summer,seasonal,9,Fall,4,6,725.3622,6.814899921,907.4619751,1063.431,1.1196,1.1196,11376.3474,3.0636e-4,1.27,2.77,0.29,68.37,2.32,0.74,0.73,0.42,1.62,33.0092,1.4965,0.2489,0.0013,2.5383,0.0037,15.7993,29.1975,24.9091,4.7889,0.6810143374685539,0.30994298192958225,44.566361,-123.256806,78022384,54985,5023,10.94664543,0.093127263,0.226082785,8.789823648,-0.692974848,443.1757517,0.385267575,-0.397018366,1.323845378,0.470409213,0.016087984,0.016355613,0.275427543,451.8575903,3459,1266,498,255,687,52,7,165,231,53,123,66,14,5,15,10,2,1,9,106,131,281,1774,187,801,48,131,36.600173460537725,14.397224631396357,7.372072853425846,19.861231569817868,1.503324660306447,0.2023706273489448,4.770164787510842,6.678230702515179,1.532234749927725,3.5559410234171724,1.9080659150043366,0.4047412546978896,0.14455044810638912,0.43365134431916735,0.28910089621277824,0.057820179242555655,0.028910089621277828,0.26019080659150046,3.06446949985545,3.7872217403873956,8.123735183579068,51.28649898814687,5.406186759178953,23.156981786643538,1.3876843018213356,3.7872217403873956,1413.11963,149.2464,1.3119008654746249e-5,20.1,1.0520083785011063,0.05411390743268873,3.0287078510917853,1.087,NA
WROL2019_022,WROL,22,WIL-POR,2019-09-07,Willamette,Willamette,Summer,monthly,9,Fall,4,7,555.4519,9.564899445,264.5979919,1199.9716,125.1927,125.1927,28921.6503,1e-5,0.96,4.06,0.52,55.24,7.62,1.02,0.7,0.81,3.27,83.2088,2.0362,0.2641,0.0021,2.4216,0.0087,17.0089,28.6796,23.1176,4.7375,0.9583982640515076,0.43618584733537386,45.5175,-122.6692,78020394,29929,3466,8.635025967,0.081263099,0.197025353,8.290039491,-1.205792014,451.3108155,0.396628261,-0.450893745,1.374699782,0.47586807,0.015805233,0.01909029,0.292200233,453.911567,2279,803,321,131,565,35,3,102,111,32,82,62,2,4,12,4,2,1,7,91,97,160,1064,105,648,36,78,35.234752084247475,14.085125054848618,5.748135146994296,24.79157525230364,1.5357612988152698,0.13163668275559456,4.475647213690214,4.870557261956999,1.4041246160596754,3.5980693286529175,2.7204914436156207,0.08775778850372971,0.17551557700745943,0.5265467310223783,0.17551557700745943,0.08775778850372971,0.04387889425186486,0.307152259763054,3.9929793769197017,4.256252742430891,7.020623080298377,46.68714348398421,4.60728389644581,28.43352347520842,1.5796401930671347,3.422553751645459,1377.864258,177.2832,6.129774689931853e-6,23.5,1.1296982855272315,0.0684950351584231,3.4809021578417423,1.559,NA
WROL2019_023,WROL,23,WIL-HAR,2020-01-24,Willamette,Willamette,Winter,seasonal,1,Winter,1,6,880.7866,9.564899445,264.5979919,1110.5303,3.8313,3.8313,8825.7501,8.6906e-4,1.18,1.46,0.14,79.23,0.29,0.46,0.3,0.23,1,22.0074,1.3216,0.2384,6e-4,2.6984,0.0026,12.7319,27.0701,27.6253,5.2679,0.4269094282745503,0.19429485391616597,44.2701246,-123.1748105,78023210,59603,5062,11.77459502,0.082148906,0.236891404,9.599385246,-0.656762295,460.5204309,0.386917948,-0.336954637,1.281779089,0.479220807,0.012735442,0.013585344,0.272217025,476.0541568,3904,1612,439,375,682,59,7,142,288,58,116,66,21,4,16,7,2,1,9,76,85,346,2184,229,800,83,101,41.290983606557376,11.244877049180328,9.605532786885245,17.46926229508197,1.5112704918032787,0.17930327868852458,3.637295081967213,7.377049180327869,1.485655737704918,2.971311475409836,1.6905737704918034,0.5379098360655737,0.10245901639344263,0.4098360655737705,0.17930327868852458,0.05122950819672131,0.025614754098360656,0.2305327868852459,1.9467213114754098,2.1772540983606556,8.862704918032787,55.942622950819676,5.86577868852459,20.491803278688526,2.1260245901639343,2.5870901639344264,1546.366273,640.032,7.25187086364478e-5,7.7,1.5323655107442915,0.02291034872612445,0.9633197368258108,1.527,NA
WROL2019_024,WROL,24,DES-LAP,2019-09-10,Deschutes,Deschutes,Summer,seasonal,9,Fall,4,2,1605.4007,8.969900131,1372.521973,1168,0.0054,0.0054,106.623,0.00375,1.91,0.05,0.02,84.13,0,1.14,0.51,0,0.21,0.8633,0.5815,0.1456,0,1.9266,0,0.1901,7.5602,58.7672,19.4199,0.31735932842911835,0.14443645483606657,43.814019,-121.777208,78024269,18124,2309,7.849285405,0.046183756,0.135751503,6.1621621620000004,-2.104455807,411.5036891,0.365951441,-0.700244537,1.523273329,0.440225243,0.013888975,0.022117768,0.267015707,419.6110319,1369,388,169,10,540,23,6,94,19,12,71,19,0,0,10,3,2,1,2,18,90,93,633,52,446,19,18,28.341855368882396,12.344777209642075,0.7304601899196494,39.444850255661066,1.6800584368151936,0.4382761139517896,6.866325785244704,1.3878743608473338,0.8765522279035792,5.186267348429511,1.3878743608473338,0,0,0.7304601899196494,0.2191380569758948,0.1460920379839299,0.07304601899196494,0.1460920379839299,1.3148283418553688,6.574141709276844,6.7932797662527395,46.238130021913804,3.7983929875821767,32.57852447041636,1.3878743608473338,1.3148283418553688,24.21272167,3.48336,3.266987422976281e-5,10.7,0.3562435096294033,0.02820594784195193,0.07987780198977965,0.612,NA
WROL2019_025,WROL,25,CUL-LAP,2019-09-10,Deschutes,Deschutes,Summer,seasonal,9,Fall,4,2,1561.3865,6.64989996,1002.931946,1168.437,7.1703,7.1703,52.0434,0.00184179,0.72,0.05,0.01,94.5,0,0.21,0.2,0,0.1,0.9121,0.2405,0.1688,0,2.2997,0,0.2819,9.4151,49.0661,12.201,0.12598811118257155,0.05733966044349997,43.82276,-121.797685,78024783,17942,2851,6.293230445,0.05937682,0.126902358,6.148534202,-2.33029316,443.5549661,0.401189621,-0.753384558,1.56283882,0.433534874,0.016806482,0.025366965000000002,0.354497354,443.0798491,1535,290,256,12,642,21,9,120,30,30,80,23,0,1,15,4,1,1,0,36,150,79,605,59,526,40,40,18.892508143322477,16.677524429967427,0.7817589576547231,41.82410423452769,1.3680781758957654,0.5863192182410424,7.81758957654723,1.9543973941368076,1.9543973941368076,5.211726384364821,1.498371335504886,0,0.06514657980456026,0.9771986970684038,0.26058631921824105,0.06514657980456026,0.06514657980456026,0,2.3452768729641695,9.77198697068404,5.14657980456026,39.413680781758956,3.8436482084690553,34.267100977198695,2.6058631921824107,2.6058631921824107,6.45830809,1.608576,3.090835725567507e-5,8.7,0.2853780566401741,0.02455470378211234,0.02315376602978763,0.132,NA
WROL2019_026,WROL,26,BRO-LAP,2019-09-10,Deschutes,Deschutes,Summer,seasonal,9,Fall,4,2,1575.2983,-0.5,1225.870972,1167.9723,9.054,9.054,51.8805,0.0054307,0.26,0,0,93.56,0,1.08,0.32,0,0.19,1.9234,1.2206,0.1469,0,1.8173,0,0.2159,7.7171,58.976,19.9247,0.15694875342137563,0.07143045596715956,43.7236,-121.796,78024593,16970,2500,6.788,0.049177388,0.123018606,6.021075581,-2.254360465,420.4449038,0.384696175,-0.744347259,1.55375977,0.433175252,0.015251926,0.023106706,0.273026316,425.8813608,1376,318,191,5,568,24,5,105,22,20,74,24,1,1,11,5,1,1,0,30,108,78,616,44,458,21,21,23.11046511627907,13.880813953488373,0.3633720930232558,41.27906976744186,1.744186046511628,0.3633720930232558,7.630813953488372,1.5988372093023258,1.4534883720930232,5.377906976744186,1.744186046511628,0.07267441860465117,0.07267441860465117,0.7994186046511629,0.3633720930232558,0.07267441860465117,0.07267441860465117,0,2.1802325581395348,7.848837209302325,5.6686046511627906,44.76744186046512,3.1976744186046515,33.28488372093023,1.5261627906976742,1.5261627906976742,8.354017596,0.719328,1.3865093821377974e-5,8.2,0.2621613203474587,0.02371828042913062,0.03149189015075535,0.196,NA
WROL2019_029,WROL,29,DES-BFA,2019-09-10,Deschutes,Deschutes,Summer,seasonal,9,Fall,4,5,1495.7562,8.769899368,1376.317993,716.7908,23.8077,23.8077,3606.912,4.7442e-4,2.05,0.04,0.02,70.42,0.01,1.4,1.28,0.02,0.68,5.3324,2.2102,0.1176,0,1.3569,0.0017,1.4438,6.427,67.3235,26.8571,0.48359152622610824,0.22009198841767233,43.9305,-121.412,78024103,34258,3794,9.029520295,0.060334547,0.166532205,6.895851721,-1.69858782,422.1731742,0.377959124,-0.572678384,1.451737109,0.452802294,0.018714143,0.019389743,0.304142012,428.1081584,2266,716,261,83,718,34,9,148,74,38,104,46,3,2,16,6,1,1,6,70,138,211,1073,67,635,42,30,31.597528684907328,11.518093556928509,3.6628420123565757,31.685789938217123,1.500441306266549,0.39717563989408644,6.531332744924978,3.265666372462489,1.6769638128861428,4.5895851721094445,2.0300088261253313,0.1323918799646955,0.088261253309797,0.706090026478376,0.264783759929391,0.0441306266548985,0.0441306266548985,0.264783759929391,3.089143865842895,6.090026478375993,9.311562224183584,47.352162400706085,2.956751985878199,28.022947925860546,1.8534863195057367,1.323918799646955,1695.814168,44.4624,1.232699882891515e-5,16.3,0.4254404215927315,0.0415831606479081,6.906305148531459,1.197,NA
WROL2019_030,WROL,30,DES-MAD,2019-09-11,Deschutes,Deschutes,Summer,seasonal,9,Fall,4,6,1313.8973,8.9498996730000009,1377.291992,496.796,9.558,9.558,18388.1277,0.00290472,0.67,0.01,0.01,31.62,1.37,0.56,0.88,0.05,0.79,10.7051,1.5699,0.2553,1e-4,1.2638,0.0036,5.782,19.4846,44.8489,11.4366,0.5709541704839493,0.2598524412903387,44.742799,-121.229678,78021674,43050,4360,9.873853211,0.071281857,0.198955645,8.064851308,-1.28627732,439.6253488,0.392311717,-0.469859226,1.382667179,0.46766931900000003,0.017417288,0.017857203,0.298767967,449.694997,2791,1021,356,154,725,43,7,124,108,41,105,53,11,4,19,9,2,1,8,66,158,271,1400,80,699,46,71,36.58187029738445,12.755284844141885,5.517735578645647,25.976352561805804,1.5406664278036546,0.2508061626657112,4.4428520243640275,3.8695807954138304,1.46900752418488,3.7620924399856683,1.8989609458975278,0.39412396990326043,0.14331780723754925,0.680759584378359,0.32246506628448585,0.07165890361877462,0.03582945180938731,0.2866356144750985,2.3647438194195627,5.661053385883196,9.709781440343964,50.16123253314224,2.866356144750985,25.044786814761732,1.6481547832318164,2.5438910784664994,3647.18935,109.8816,5.975681798207221e-6,13.5,0.5290886711347493,0.03424751757921155,9.83666098845545,0.865,NA
WROL2019_033,WROL,33,DES-MOO,2019-09-11,Deschutes,Deschutes,Summer,monthly,9,Fall,4,6,1194.0077000000001,10.33990002,1323.099976,455.6211,5.2659,5.2659,25189.3503,0.0026644,0.57,0.03,0.03,29.2,2.58,0.46,0.66,0.04,0.66,8.1165,1.3862,0.2697,1e-4,1.3586,0.0037,7.9371,21.1675,39.7166,9.4013,0.5822919242569656,0.26501247540335665,45.6222,-120.9044,78020390,37357,3737,9.996521274,0.048836201,0.152561915,7.029967159,-2.212643678,437.8922103,0.369764517,-0.596927146,1.467035348,0.45525692,0.014932183,0.018930023,0.305010893,453.8471644,2436,745,245,75,877,39,8,138,51,42,131,38,3,0,24,11,2,1,6,40,188,183,1237,58,672,33,25,30.582922824302134,10.057471264367816,3.0788177339901477,36.00164203612479,1.600985221674877,0.3284072249589491,5.665024630541872,2.0935960591133003,1.7241379310344827,5.377668308702791,1.5599343185550083,0.12315270935960591,0,0.9852216748768473,0.45155993431855496,0.08210180623973727,0.041050903119868636,0.24630541871921183,1.6420361247947455,7.717569786535304,7.512315270935961,50.779967159277504,2.380952380952381,27.586206896551722,1.354679802955665,1.026272577996716,2930.712499,127.44,5.059280945408108e-6,17.9,0.6697239667152547,0.0464603305522986,8.471268153275897,1.073,NA
WROL2019_034,WROL,34,DES-MOO,2019-10-01,Deschutes,Deschutes,Fall,monthly,10,Fall,4,6,1194.0077000000001,10.33990002,1323.099976,455.6211,5.2659,5.2659,25189.3503,0.0026644,0.57,0.03,0.03,29.2,2.58,0.46,0.66,0.04,0.66,8.1165,1.3862,0.2697,1e-4,1.3586,0.0037,7.9371,21.1675,39.7166,9.4013,0.5822919242569656,0.26501247540335665,45.6222,-120.9044,78020390,37571,4048,9.281373518,0.052133605,0.160234511,7.058256328,-2.012856569,436.0125697,0.386145738,-0.57035201,1.459721514,0.460519865,0.014906405,0.017911989,0.277080958,443.6089376,2489,792,287,101,783,43,7,145,53,50,116,65,5,2,18,14,1,1,6,58,155,206,1258,90,638,34,50,31.820008035355563,11.53073523503415,4.057854560064283,31.458417034953793,1.7276014463640015,0.28123744475693047,5.825632784250703,2.129369224588188,2.008838891120932,4.660506227400562,2.611490558457212,0.2008838891120932,0.08035355564483729,0.7231820008035356,0.5624748895138609,0.040176777822418644,0.040176777822418644,0.24106066693451184,2.330253113700281,6.227400562474889,8.27641623141824,50.54238650060265,3.6159100040176777,25.632784250703093,1.3660104459622338,2.008838891120932,2930.014788,131.9712,5.23916649013373e-6,11.4,0.6786450011267998,0.02960825402709899,5.326337898939518,0.791,NA
